country,latitude,longitude,postcode,countryCodeAlpha2,countryCodeAlpha3
USA,38.1664,-86.9172,47556,US,USA
USA,38.9276,-99.2161,67627,US,USA
USA,39.0429,-95.7697,66667,US,USA
USA,38.0283,-84.4715,40546,US,USA
USA,38.0283,-84.4715,40578,US,USA
USA,38.2331,-85.4558,40018,US,USA
USA,38.2542,-85.7594,40295,US,USA
USA,38.4046,-85.4605,40032,US,USA
USA,37.3986,-83.7049,41386,US,USA
USA,35.687,-105.9378,87504,US,USA
USA,36.175,-115.1372,89155,US,USA
USA,36.175,-115.1372,89158,US,USA
USA,36.175,-115.1372,89193,US,USA
USA,39.53,-119.81,89513,US,USA
USA,39.1678,-119.7764,89713,US,USA
USA,42.6526,-73.7562,12229,US,USA
USA,42.6526,-73.7562,12232,US,USA
USA,42.0156,-75.7905,13749,US,USA
USA,42.7684,-78.8871,14269,US,USA
USA,43.9697,-74.1662,12879,US,USA
USA,40.7326,-73.4454,11737,US,USA
USA,40.7684,-73.5251,11819,US,USA
USA,40.7496,-73.9919,10121,US,USA
USA,43.2128,-75.4557,13442,US,USA
USA,43.2448,-78.0911,14452,US,USA
USA,43.3281,-77.9953,14508,US,USA
USA,36.7039,-84.1415,40730,US,USA
USA,32.6076,-93.7526,71134,US,USA
USA,32.6076,-93.7526,71138,US,USA
USA,32.6076,-93.7526,71149,US,USA
USA,29.9841,-90.1529,70004,US,USA
USA,29.9841,-90.1529,70010,US,USA
USA,32.4085,-91.1868,71284,US,USA
USA,32.4908,-92.1594,71213,US,USA
USA,29.1816,-89.2576,70081,US,USA
USA,30.5269,-90.1126,70457,US,USA
USA,29.5958,-90.7195,70361,US,USA
USA,42.1986,-73.4462,01252,US,USA
USA,42.3929,-73.2285,01263,US,USA
USA,42.1015,-72.5898,01101,US,USA
USA,42.5584,-71.2689,01822,US,USA
USA,41.8932,-70.9112,02349,US,USA
USA,42.0932,-70.7925,02358,US,USA
USA,38.4399,-122.7096,95402,US,USA
USA,37.6566,-121.0191,95352,US,USA
USA,34.0324,-119.1343,93031,US,USA
USA,40.0878,-105.3735,80314,US,USA
USA,39.2258,-106.3117,80429,US,USA
USA,38.1286,-104.5523,81009,US,USA
USA,32.8351,-116.7664,91903,US,USA
USA,32.7153,-117.1573,92165,US,USA
USA,37.7749,-122.4194,94119,US,USA
USA,35.2211,-120.6364,93409,US,USA
USA,35.3658,-120.8499,93443,US,USA
USA,37.1959,-76.5248,23612,US,USA
USA,37.5302,-77.4753,23273,US,USA
USA,37.2742,-79.9579,24008,US,USA
USA,37.2742,-79.9579,24010,US,USA
USA,37.2742,-79.9579,24030,US,USA
USA,44.4421,-73.0825,05453,US,USA
USA,44.9025,-72.6382,05470,US,USA
USA,43.7784,-72.699,05746,US,USA
USA,47.6062,-122.3321,98145,US,USA
USA,47.6062,-122.3321,98161,US,USA
USA,47.6062,-122.3321,98185,US,USA
USA,47.9451,-122.2269,98213,US,USA
USA,47.6597,-117.4291,99209,US,USA
USA,47.6536,-117.4317,99210,US,USA
USA,46.9024,-123.017,98556,US,USA
USA,44.425,-88.1113,54344,US,USA
USA,43.0696,-89.4239,53785,US,USA
USA,43.0696,-89.4239,53791,US,USA
USA,38.4134,-82.2774,25776,US,USA
USA,38.3356,-81.6138,25317,US,USA
USA,38.3498,-81.6326,25324,US,USA
USA,38.2968,-81.5547,25326,US,USA
USA,38.3498,-81.6326,25331,US,USA
USA,37.8332,-81.9024,25614,US,USA
USA,37.3073,-81.3287,24751,US,USA
USA,38.3432,-82.4905,25562,US,USA
USA,49.9652,8.9513,09089,US,USA
USA,49.5118,7.8666,09130,US,USA
USA,49.0094,8.4044,09164,US,USA
USA,49.443,7.7716,09227,US,USA
USA,52.5244,13.4105,09235,US,USA
USA,49.3048,10.5931,09264,US,USA
USA,50.2023,10.0778,09265,US,USA
USA,52.0933,1.3204,09497,US,USA
USA,45.4299,10.9844,09628,US,USA
USA,41.6561,-0.8773,09646,US,USA
USA,56.3067,9.1683,09722,US,USA
USA,12.1328,-86.2504,34021,US,USA
USA,37.1522,127.0706,96267,US,USA
USA,15.3312,120.5898,96415,US,USA
USA,14.6042,120.9822,96440,US,USA
USA,64.9475,-147.8564,99708,US,USA
USA,30.246,-87.7008,36547,US,USA
USA,32.0928,-85.7046,36061,US,USA
USA,33.5446,-86.9292,35238,US,USA
USA,33.5207,-86.8025,35249,US,USA
USA,34.87,-87.7069,35632,US,USA
USA,32.404,-86.2539,36114,US,USA
USA,32.2334,-86.2085,36130,US,USA
USA,32.9902,-85.958,35011,US,USA
USA,33.1359,-87.3384,35449,US,USA
USA,35.8088,-90.6529,72402,US,USA
USA,36.0413,-90.6718,72474,US,USA
USA,35.6831,-90.2626,72391,US,USA
USA,34.5467,-90.7679,72312,US,USA
USA,36.21,-94.2546,72728,US,USA
USA,36.1329,-94.1655,72741,US,USA
USA,35.2774,-91.7326,72145,US,USA
USA,33.4484,-112.074,85070,US,USA
USA,33.5092,-111.899,85261,US,USA
USA,33.4148,-111.9093,85285,US,USA
USA,33.5387,-112.186,85312,US,USA
USA,34.8499,-114.5917,86446,US,USA
USA,32.2217,-110.9265,85722,US,USA
USA,32.2217,-110.9265,85775,US,USA
USA,34.7766,-111.7679,86341,US,USA
USA,37.8044,-122.2708,94649,US,USA
USA,37.8716,-122.2727,94712,US,USA
USA,36.7464,-119.6397,93755,US,USA
USA,34.0522,-118.2437,90009,US,USA
USA,34.0522,-118.2437,90096,US,USA
USA,33.9164,-118.3526,90251,US,USA
USA,33.9617,-118.3531,90311,US,USA
USA,33.8817,-118.117,90707,US,USA
USA,34.2064,-118.2242,91021,US,USA
USA,34.1478,-118.1445,91109,US,USA
USA,34.1592,-118.5012,91416,US,USA
USA,34.1808,-118.309,91510,US,USA
USA,34.0625,-118.1228,91756,US,USA
USA,37.9413,-122.485,94974,US,USA
USA,37.9255,-122.5275,94976,US,USA
USA,37.9341,-122.5353,94977,US,USA
USA,37.3082,-120.48,95344,US,USA
USA,33.7151,-118.0077,92605,US,USA
USA,33.7669,-117.8043,92711,US,USA
USA,33.9533,-117.3962,92514,US,USA
USA,33.9533,-117.3962,92517,US,USA
USA,38.5816,-121.4944,94208,US,USA
USA,38.5816,-121.4944,94277,US,USA
USA,34.1144,-117.6583,91785,US,USA
USA,34.5361,-117.2912,92393,US,USA
USA,34.1083,-117.2898,92403,US,USA
USA,32.7678,-117.0231,91944,US,USA
USA,33.1959,-117.3795,92049,US,USA
USA,32.7153,-117.1573,92191,US,USA
USA,34.3989,-119.5185,93014,US,USA
USA,37.4419,-122.143,94302,US,USA
USA,41.1415,-73.3579,06881,US,USA
USA,41.7918,-72.7188,06034,US,USA
USA,41.7918,-72.7188,06128,US,USA
USA,41.5582,-73.0515,06721,US,USA
USA,38.8933,-77.0146,20026,US,USA
USA,38.8933,-77.0146,20047,US,USA
USA,38.8933,-77.0146,20078,US,USA
USA,38.8873,-77.0327,20250,US,USA
USA,38.8933,-77.0146,20403,US,USA
USA,38.8987,-77.0362,20502,US,USA
USA,38.8941,-77.0251,20537,US,USA
USA,38.8933,-77.0146,20544,US,USA
USA,38.8849,-77.0184,20594,US,USA
USA,39.5645,-75.597,19725,US,USA
USA,39.7459,-75.5466,19899,US,USA
USA,26.902,-82,33938,US,USA
USA,30.4383,-84.2807,32318,US,USA
USA,27.872,-82.4388,33568,US,USA
USA,30.1941,-83.2913,32013,US,USA
USA,26.5529,-81.9486,33906,US,USA
USA,30.4793,-84.3462,32316,US,USA
USA,26.6237,-80.1253,33454,US,USA
USA,27.8918,-82.7248,33757,US,USA
USA,27.8918,-82.7248,33780,US,USA
USA,30.6592,-87.0497,32572,US,USA
USA,29.0227,-81.1722,32728,US,USA
USA,29.0227,-81.1722,32739,US,USA
USA,33.9328,-84.556,30061,US,USA
USA,32.4821,-84.9771,31993,US,USA
USA,32.5771,-81.7151,30424,US,USA
USA,21.3206,-157.8126,96839,US,USA
USA,21.2951,-157.8162,96844,US,USA
USA,41.6727,-93.5722,50340,US,USA
USA,41.613,-90.6063,52809,US,USA
USA,42.3684,-96.318,51102,US,USA
USA,42.8062,-112.4103,83205,US,USA
USA,41.8119,-87.6873,60681,US,USA
USA,41.85,-87.6501,60693,US,USA
USA,38.9434,-89.1684,62247,US,USA
USA,37.8651,-89.3834,62971,US,USA
USA,41.0938,-85.0707,46801,US,USA
USA,38.2868,-85.7321,47133,US,USA
USA,39.657,-85.168,47322,US,USA
USA,38.9831,-85.7405,47245,US,USA
USA,40.1617,-85.7197,46018,US,USA
USA,39.7613,-86.1613,46206,US,USA
USA,39.9213,-86.0344,46213,US,USA
USA,41.5968,-86.293,46634,US,USA
USA,37.9702,-87.542,47722,US,USA
USA,39.4667,-87.4139,47801,US,USA
USA,38.8999,-94.832,66276,US,USA
USA,37.9532,-98.0859,67504,US,USA
USA,39.0483,-95.678,66683,US,USA
USA,37.569,-95.9379,66759,US,USA
USA,37.1709,-86.7678,42219,US,USA
USA,38.4339,-83.1336,41128,US,USA
USA,38.2341,-84.8748,40602,US,USA
USA,38.6123,-83.808,41096,US,USA
USA,42.0603,-84.6594,49258,US,USA
USA,42.7325,-84.5555,48918,US,USA
USA,43.0314,-85.5503,49599,US,USA
USA,42.6035,-83.9112,48844,US,USA
USA,42.6754,-83.3637,48330,US,USA
USA,42.8214,-83.1502,48366,US,USA
USA,42.2535,-83.8366,48113,US,USA
USA,42.4056,-83.5781,48175,US,USA
USA,42.3314,-83.0458,48267,US,USA
USA,46.8739,-96.7695,56561,US,USA
USA,45.0059,-93.1059,55187,US,USA
USA,45.0059,-93.1059,55188,US,USA
USA,46.7833,-92.1066,55815,US,USA
USA,45.5608,-94.1625,56302,US,USA
USA,39.7686,-94.8466,64502,US,USA
USA,37.7942,-93.8044,65607,US,USA
USA,38.5767,-92.1735,65103,US,USA
USA,37.7825,-91.6788,65532,US,USA
USA,36.6684,-94.6172,64868,US,USA
USA,38.7509,-90.5368,63346,US,USA
USA,38.5951,-90.5462,63024,US,USA
USA,38.6531,-90.2435,63156,US,USA
USA,38.6531,-90.2435,63177,US,USA
USA,31.1721,-89.2948,39407,US,USA
USA,32.2988,-90.1848,39289,US,USA
USA,33.3809,-90.3496,38959,US,USA
USA,31.1145,-90.4875,39632,US,USA
USA,34.2351,-90.2927,38609,US,USA
USA,32.1062,-89.7836,39151,US,USA
USA,46.5901,-112.0402,59623,US,USA
USA,46.6183,-107.5512,59083,US,USA
USA,48.5578,-112.1206,59435,US,USA
USA,48.3547,-106.9098,59273,US,USA
USA,35.6203,-82.5286,28810,US,USA
USA,36.2404,-80.2934,27098,US,USA
USA,36.0999,-80.2442,27199,US,USA
USA,35.7826,-80.8873,28687,US,USA
USA,35.4799,-79.1803,27331,US,USA
USA,35.26,-80.8042,28234,US,USA
USA,35.7977,-78.6253,27628,US,USA
USA,46.8772,-96.7898,58122,US,USA
USA,41.2586,-95.9378,68155,US,USA
USA,40.7185,-97.3407,68330,US,USA
USA,43.0481,-71.2487,03040,US,USA
USA,40.5203,-74.4205,08899,US,USA
USA,40.8673,-74.5783,07999,US,USA
USA,40.9481,-74.245,07474,US,USA
USA,41.0114,-74.3048,07533,US,USA
USA,40.974,-74.821,07839,US,USA
USA,35.0443,-106.6729,87154,US,USA
USA,35.0443,-106.6729,87181,US,USA
USA,35.0443,-106.6729,87193,US,USA
USA,35.0845,-106.6511,87198,US,USA
USA,41.2343,-73.9262,10521,US,USA
USA,39.4359,-81.9115,45777,US,USA
USA,41.6857,-81.6728,44191,US,USA
USA,38.8683,-82.2562,45643,US,USA
USA,39.1668,-84.5382,45262,US,USA
USA,41.0531,-82.7263,44888,US,USA
USA,41.6868,-83.4394,43659,US,USA
USA,39.7505,-84.2686,45482,US,USA
USA,41.0764,-81.5103,44325,US,USA
USA,35.5514,-97.4075,73164,US,USA
USA,36.0724,-97.0551,74076,US,USA
USA,34.7745,-96.6783,74821,US,USA
USA,36.1398,-96.0297,74147,US,USA
USA,45.4012,-122.6512,97036,US,USA
USA,45.5235,-122.6762,97286,US,USA
USA,40.463,-80.0108,15295,US,USA
USA,40.4858,-76.006,19516,US,USA
USA,40.7178,-78.4637,16644,US,USA
USA,40.0995,-75.8791,19371,US,USA
USA,40.9891,-78.4224,16681,US,USA
USA,40.2702,-76.8829,17130,US,USA
USA,42.1292,-80.0851,16538,US,USA
USA,40.6215,-79.1525,15705,US,USA
USA,41.4649,-75.5962,18448,US,USA
USA,40.5395,-75.4969,18098,US,USA
USA,40.5395,-75.4969,18099,US,USA
USA,41.2722,-75.8801,18765,US,USA
USA,40.1579,-75.3871,19409,US,USA
USA,40.1523,-75.2663,19424,US,USA
USA,40.0018,-75.1179,19193,US,USA
USA,33.5073,-81.5992,29839,US,USA
USA,34.7682,-82.3498,29636,US,USA
USA,34.006,-80.9708,29240,US,USA
USA,36.45,-83.5911,37824,US,USA
USA,36.1866,-86.7852,37116,US,USA
USA,35.9901,-83.9622,37950,US,USA
USA,35.2017,-89.9715,38163,US,USA
USA,35.2017,-89.9715,38174,US,USA
USA,36.3107,-82.3732,37684,US,USA
USA,29.4375,-98.4616,78285,US,USA
USA,28.9541,-95.3597,77542,US,USA
USA,30.6744,-96.37,77806,US,USA
USA,35.0523,-100.2807,79077,US,USA
USA,32.9137,-96.6271,75045,US,USA
USA,31.6948,-106.3,79940,US,USA
USA,31.6948,-106.3,88526,US,USA
USA,31.6948,-106.3,88538,US,USA
USA,35.2273,-100.7592,79002,US,USA
USA,29.834,-95.4342,77225,US,USA
USA,29.834,-95.4342,77263,US,USA
USA,29.834,-95.4342,77272,US,USA
USA,29.834,-95.4342,77290,US,USA
USA,32.0624,-96.4735,75151,US,USA
USA,27.8006,-97.3964,78427,US,USA
USA,30.093,-93.7366,77631,US,USA
USA,30.1316,-94.0155,77670,US,USA
USA,32.7357,-97.1081,76004,US,USA
USA,32.7714,-97.2915,76122,US,USA
USA,32.7714,-97.2915,76185,US,USA
USA,30.3264,-97.7713,78760,US,USA
USA,30.3264,-97.7713,78762,US,USA
USA,30.2672,-97.7431,78768,US,USA
USA,30.3264,-97.7713,78778,US,USA
USA,30.7142,-95.5508,77341,US,USA
USA,38.9321,-77.1841,22108,US,USA
USA,37.3632,-76.5325,23183,US,USA
USA,39.0985,-77.6883,20160,US,USA
USA,38.0515,-78.0728,23170,US,USA
USA,36.175,-115.1372,89150,US,USA
USA,39.5296,-119.8138,89504,US,USA
USA,39.5296,-119.8138,89515,US,USA
USA,39.5439,-119.9061,89533,US,USA
USA,42.6526,-73.7562,12233,US,USA
USA,42.6772,-76.1052,13056,US,USA
USA,42.7684,-78.8871,14263,US,USA
USA,42.755,-78.7849,14273,US,USA
USA,43.778,-76.1259,13611,US,USA
USA,42.9106,-75.5177,13465,US,USA
USA,40.7548,-73.6018,11053,US,USA
USA,40.6643,-73.7085,11582,US,USA
USA,40.7038,-74.0098,10041,US,USA
USA,40.749,-73.9865,10118,US,USA
USA,40.7143,-74.006,10259,US,USA
USA,43.0481,-76.1474,13201,US,USA
USA,42.9319,-77.0118,14518,US,USA
USA,40.7934,-73.4151,11775,US,USA
USA,36.9374,-84.1031,40702,US,USA
USA,32.6076,-93.7526,71165,US,USA
USA,30.2642,-93.3265,70629,US,USA
USA,32.0977,-93.9521,71050,US,USA
USA,30.5159,-91.0804,70831,US,USA
USA,29.9941,-90.2417,70064,US,USA
USA,32.7562,-91.8723,71221,US,USA
USA,29.9546,-90.0751,70143,US,USA
USA,29.9546,-90.0751,70162,US,USA
USA,29.9546,-90.0751,70182,US,USA
USA,32.5116,-92.0849,71217,US,USA
USA,29.6946,-91.2593,70381,US,USA
USA,41.6362,-70.9342,02741,US,USA
USA,42.6159,-70.662,01931,US,USA
USA,42.4793,-71.1523,01815,US,USA
USA,42.4793,-71.1523,01888,US,USA
USA,42.3709,-71.1828,02477,US,USA
USA,41.9705,-70.7014,02331,US,USA
USA,39.6529,-78.7625,21503,US,USA
USA,37.1771,-121.8207,95042,US,USA
USA,40.6388,-122.5597,96095,US,USA
USA,38.8702,-121.7052,95676,US,USA
USA,40.1022,-105.3847,80306,US,USA
USA,39.0307,-106.2566,81228,US,USA
USA,38.8339,-104.8214,80912,US,USA
USA,38.8339,-104.8214,80950,US,USA
USA,38.8339,-104.8214,80997,US,USA
USA,40.4875,-105.2108,80541,US,USA
USA,40.5152,-107.5465,81626,US,USA
USA,39.2364,-76.9419,21150,US,USA
USA,39.3869,-77.658,21715,US,USA
USA,44.197,-70.2395,04241,US,USA
USA,43.6615,-70.2553,04104,US,USA
USA,44.0213,-69.5233,04549,US,USA
USA,43.7733,-69.8635,04565,US,USA
USA,32.619,-85.9486,36045,US,USA
USA,33.5793,-86.6375,35015,US,USA
USA,33.5446,-86.9292,35260,US,USA
USA,33.5446,-86.9292,35285,US,USA
USA,33.5446,-86.9292,35290,US,USA
USA,32.6454,-85.3783,36803,US,USA
USA,34.734,-86.5229,35813,US,USA
USA,34.734,-86.5229,35815,US,USA
USA,32.357,-86.2578,36101,US,USA
USA,32.2334,-86.2085,36120,US,USA
USA,34.1701,-87.6059,35551,US,USA
USA,36.4864,-93.9277,72733,US,USA
USA,34.4374,-92.8943,72105,US,USA
USA,34.7519,-92.3925,72221,US,USA
USA,35.3859,-94.3985,72914,US,USA
USA,35.919,-92.1272,72657,US,USA
USA,33.4154,-110.8149,85532,US,USA
USA,33.4125,-111.8319,85275,US,USA
USA,32.2217,-110.9265,85744,US,USA
USA,34.7067,-112.3977,86340,US,USA
USA,34.6417,-111.7872,86342,US,USA
USA,37.9771,-122.2952,94820,US,USA
USA,38.8753,-120.0188,96154,US,USA
USA,36.7464,-119.6397,93777,US,USA
USA,35.7688,-119.2471,93216,US,USA
USA,35.3733,-119.0187,93384,US,USA
USA,34.0195,-118.4912,90408,US,USA
USA,33.9058,-118.0182,90639,US,USA
USA,33.767,-118.1892,90899,US,USA
USA,34.1478,-118.1445,91117,US,USA
USA,34.2283,-118.5368,91328,US,USA
USA,34.1867,-118.449,91410,US,USA
USA,33.6706,-117.7645,92619,US,USA
USA,33.8674,-117.831,92811,US,USA
USA,38.5816,-121.4944,94252,US,USA
USA,38.5816,-121.4944,94286,US,USA
USA,38.5822,-121.4943,95812,US,USA
USA,34.065,-117.5864,91743,US,USA
USA,34.0922,-117.435,92334,US,USA
USA,32.5773,-116.6275,91987,US,USA
USA,33.1959,-117.3795,92052,US,USA
USA,32.7153,-117.1573,92152,US,USA
USA,32.7153,-117.1573,92158,US,USA
USA,34.4358,-119.8276,93118,US,USA
USA,37.3852,-122.1141,94023,US,USA
USA,34.2783,-119.2932,93002,US,USA
USA,34.2783,-119.2932,93005,US,USA
USA,38.7817,-107.7808,81420,US,USA
USA,38.8339,-104.8214,80937,US,USA
USA,41.0534,-73.5387,06904,US,USA
USA,41.7918,-72.7188,06104,US,USA
USA,41.7918,-72.7188,06137,US,USA
USA,41.7679,-72.6907,06156,US,USA
USA,41.3657,-72.9275,06408,US,USA
USA,41.3657,-72.9275,06538,US,USA
USA,38.8933,-77.0146,20033,US,USA
USA,38.8933,-77.0146,20042,US,USA
USA,38.9053,-77.0466,20063,US,USA
USA,38.8933,-77.0146,20212,US,USA
USA,38.9154,-77.0572,20235,US,USA
USA,38.8933,-77.0146,20401,US,USA
USA,38.8946,-77.0355,20500,US,USA
USA,39.5776,-75.6901,19708,US,USA
USA,29.8175,-82.6006,32655,US,USA
USA,28.5642,-82.4165,34603,US,USA
USA,27.872,-82.4388,33687,US,USA
USA,29.3424,-82.2126,32663,US,USA
USA,29.2407,-82.0875,34421,US,USA
USA,25.7845,-80.132,33119,US,USA
USA,28.6985,-81.5698,32768,US,USA
USA,28.5416,-81.6058,34777,US,USA
USA,26.376,-80.1072,33427,US,USA
USA,28.213,-82.1657,33539,US,USA
USA,28.0026,-81.6186,33820,US,USA
USA,29.7368,-81.958,32185,US,USA
USA,27.0459,-82.2491,34290,US,USA
USA,32.8102,-83.569,31295,US,USA
USA,33.9125,-84.5572,30111,US,USA
USA,34.2905,-85.2138,30162,US,USA
USA,33.8444,-84.4741,30368,US,USA
USA,33.8444,-84.4741,31139,US,USA
USA,30.7462,-84.3125,39829,US,USA
USA,33.5968,-83.8602,30015,US,USA
USA,33.949,-85.3877,30138,US,USA
USA,21.3062,-157.8585,96808,US,USA
USA,20.8559,-156.3259,96788,US,USA
USA,41.8445,-90.1887,52736,US,USA
USA,42.0794,-91.5992,52408,US,USA
USA,41.6727,-93.5722,50303,US,USA
USA,42.773,-113.5098,83343,US,USA
USA,41.9006,-87.8567,60161,US,USA
USA,41.8119,-87.6873,60674,US,USA
USA,41.5549,-90.616,61204,US,USA
USA,41.3368,-90.8522,61237,US,USA
USA,38.6163,-90.1591,62202,US,USA
USA,39.8482,-89.5364,62716,US,USA
USA,41.0938,-85.0707,46859,US,USA
USA,41.0938,-85.0707,46897,US,USA
USA,40.7361,-86.3734,46942,US,USA
USA,38.437,-85.705,47131,US,USA
USA,38.437,-85.705,47190,US,USA
USA,39.7795,-86.1328,46244,US,USA
USA,39.1732,-86.5015,47407,US,USA
USA,41.1434,-87.322,46372,US,USA
USA,41.3542,-87.1304,46302,US,USA
USA,41.5968,-86.293,46680,US,USA
USA,40.3887,-86.8949,47996,US,USA
USA,36.8656,-87.4912,42241,US,USA
USA,37.7145,-84.6491,40410,US,USA
USA,37.8709,-87.4625,42402,US,USA
USA,38.189,-85.6768,40257,US,USA
USA,37.4793,-82.5188,41502,US,USA
USA,37.3148,-82.465,41542,US,USA
USA,37.3316,-82.4626,41561,US,USA
USA,41.034,-73.7629,10602,US,USA
USA,42.5126,-76.927,14857,US,USA
USA,40.1224,-80.8149,43916,US,USA
USA,39.969,-83.0114,43268,US,USA
USA,39.2622,-84.5093,45299,US,USA
USA,40.0951,-82.4827,43093,US,USA
USA,40.9439,-80.7915,44422,US,USA
USA,41.1537,-81.3579,44242,US,USA
USA,40.7846,-81.4189,44750,US,USA
USA,41.1287,-81.54,44398,US,USA
USA,34.8724,-95.469,74545,US,USA
USA,35.5514,-97.4075,73156,US,USA
USA,42.2249,-121.7817,97602,US,USA
USA,40.3478,-79.8642,15134,US,USA
USA,40.4344,-80.0248,15277,US,USA
USA,40.0971,-75.4696,19494,US,USA
USA,40.2785,-76.8752,17105,US,USA
USA,39.934,-75.406,19016,US,USA
USA,40.0379,-76.3055,17611,US,USA
USA,41.2412,-77.0011,17703,US,USA
USA,40.0018,-75.1179,19170,US,USA
USA,40.5745,-76.4038,17966,US,USA
USA,41.8439,-79.145,16366,US,USA
USA,33.3971,-79.9717,29476,US,USA
USA,34.6834,-82.8374,29632,US,USA
USA,34.0007,-81.0348,29216,US,USA
USA,35.4976,-86.0748,37349,US,USA
USA,36.1866,-86.7852,37241,US,USA
USA,35.042,-89.6645,38027,US,USA
USA,31.054,-97.3203,76503,US,USA
USA,29.4426,-98.4913,78284,US,USA
USA,29.5127,-95.2542,77588,US,USA
USA,25.981,-97.5209,78523,US,USA
USA,32.7673,-96.7776,75360,US,USA
USA,43.7334,-70.8434,04028,US,USA
USA,42.2454,-85.5299,49003,US,USA
USA,42.9634,-85.6681,49502,US,USA
USA,42.7875,-86.1089,49422,US,USA
USA,42.3314,-83.0458,48269,US,USA
USA,44.8055,-93.7665,55568,US,USA
USA,46.4987,-94.2519,56459,US,USA
USA,44.98,-93.2638,55479,US,USA
USA,45.0159,-93.4719,55571,US,USA
USA,45.0059,-93.1059,55165,US,USA
USA,45.5608,-94.1625,56395,US,USA
USA,45.5608,-94.1625,56396,US,USA
USA,44.0252,-91.7708,55988,US,USA
USA,39.6763,-94.8574,64508,US,USA
USA,37.1815,-93.2596,65899,US,USA
USA,38.9285,-94.3983,64002,US,USA
USA,38.2809,-90.6521,63066,US,USA
USA,38.1992,-92.8335,65038,US,USA
USA,37.6633,-89.6529,63737,US,USA
USA,38.5951,-90.5462,63022,US,USA
USA,32.3643,-88.7037,39302,US,USA
USA,45.7246,-111.1238,59771,US,USA
USA,45.7833,-108.5007,59115,US,USA
USA,35.4835,-82.5207,28776,US,USA
USA,36.0512,-78.8577,27715,US,USA
USA,35.26,-80.8042,28219,US,USA
USA,34.0881,-77.8526,28406,US,USA
USA,34.0881,-77.8526,28410,US,USA
USA,34.8543,-79.0642,28378,US,USA
USA,35.5817,-80.4581,28041,US,USA
USA,35.3501,-80.2001,28002,US,USA
USA,36.3994,-80.7081,27031,US,USA
USA,35.7977,-78.6253,27635,US,USA
USA,35.7977,-78.6253,27668,US,USA
USA,41.2586,-95.9378,68101,US,USA
USA,41.2586,-95.9378,68176,US,USA
USA,41.5383,-96.1823,68009,US,USA
USA,43.3103,-71.6629,03302,US,USA
USA,40.4459,-74.9435,08557,US,USA
USA,38.7009,-77.5857,20182,US,USA
USA,37.1355,-81.5634,24619,US,USA
USA,38.8158,-77.0901,22313,US,USA
USA,38.0401,-78.4851,22907,US,USA
USA,38.0401,-78.4851,22908,US,USA
USA,36.6796,-79.8652,24114,US,USA
USA,36.8959,-76.2085,23501,US,USA
USA,37.2742,-79.9579,24028,US,USA
USA,37.2742,-79.9579,24038,US,USA
USA,36.7957,-76.0126,23463,US,USA
USA,43.2598,-73.2229,05768,US,USA
USA,44.4421,-73.0825,05406,US,USA
USA,44.6808,-71.7194,05840,US,USA
USA,47.2529,-122.4443,98493,US,USA
USA,47.1718,-122.5185,98497,US,USA
USA,47.6567,-117.2825,99213,US,USA
USA,45.6027,-91.6721,54818,US,USA
USA,46.5019,-91.0769,54816,US,USA
USA,44.8113,-91.4985,54702,US,USA
USA,43.0389,-87.9024,53278,US,USA
USA,43.4682,-90.1615,53942,US,USA
USA,44.508,-89.1307,54990,US,USA
USA,44.6689,-90.1718,54472,US,USA
USA,39.4562,-77.9639,25402,US,USA
USA,39.4351,-80.3534,26463,US,USA
USA,38.3498,-81.6326,25333,US,USA
USA,38.3498,-81.6326,25334,US,USA
USA,38.2968,-81.5547,25365,US,USA
USA,37.5937,-80.7458,24985,US,USA
USA,41.3114,-105.5911,82071,US,USA
USA,49.1113,9.7391,09025,US,USA
USA,50.1155,8.6842,09079,US,USA
USA,49.4131,7.5702,09180,US,USA
USA,52.5244,13.4105,09187,US,USA
USA,49.2469,7.3698,09251,US,USA
USA,46.0706,12.5947,09601,US,USA
USA,39.6492,27.8861,09816,US,USA
USA,26.2886,50.114,09861,US,USA
USA,8.9733,-79.5556,34002,US,USA
USA,35.7485,139.3485,96325,US,USA
USA,35.6895,139.6917,96337,US,USA
USA,51.5672,178.8775,96507,US,USA
USA,32.7673,-96.7776,75374,US,USA
USA,33.0462,-96.9942,75029,US,USA
USA,31.7587,-106.4869,79944,US,USA
USA,31.7587,-106.4869,79950,US,USA
USA,31.6948,-106.3,79997,US,USA
USA,31.6948,-106.3,88548,US,USA
USA,31.6948,-106.3,88559,US,USA
USA,31.6948,-106.3,88570,US,USA
USA,31.6948,-106.3,88583,US,USA
USA,29.5255,-95.7565,77496,US,USA
USA,32.0797,-95.5938,75782,US,USA
USA,26.2567,-98.1989,78502,US,USA
USA,33.3451,-101.9203,79383,US,USA
USA,32.1027,-94.4935,75637,US,USA
USA,35.4015,-101.8951,79168,US,USA
USA,32.1518,-94.9554,75687,US,USA
USA,32.9343,-97.0781,76099,US,USA
USA,32.7714,-97.2915,76197,US,USA
USA,30.2672,-97.7431,78714,US,USA
USA,30.3264,-97.7713,78720,US,USA
USA,30.3264,-97.7713,78761,US,USA
USA,30.5788,-97.8531,78646,US,USA
USA,30.6568,-97.6026,78683,US,USA
USA,40.7869,-111.9008,84143,US,USA
USA,41.2553,-111.9567,84412,US,USA
USA,37.7904,-75.6035,23412,US,USA
USA,37.9437,-75.5023,23483,US,USA
USA,38.0013,-78.7271,22924,US,USA
